Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
175,1,20.41093,100000,100,1321727.647,29722.56277,833519.0918,3424153.016,73593432.07,-544777.6666,59141513.37,163520673.6,1384.604961,1939.228819,1464.651383,465.596406,1502110390,-11119418.82,1207133290,3337609022,Dichobune_leporina
176,1,12.19003,100000,100,1302684.742,140443.5102,878572.412,2837991.453,72653625.8,-2650405.044,62468553.52,138266226.7,826.928318,1158.166604,874.734483,278.068376,885649878.2,-32308517,761493541.4,1685469452,Homacodon_vagans
177,1,30.073914,100000,100,1527182.316,117518.6399,1144091.574,2649462.042,84800452.67,4857249.115,80797237.48,117355121,2040.107458,2857.302471,2158.04962,686.020003,2550281521,146076492.2,2429889171,3529327817,Tapirulus_hyracinus
178,19,8.481154,100000,100,1622259.133,30905.7823,1174852.881,3125735.771,89856302.4,3103047.441,82325025.12,143256080.9,575.33135,805.788774,608.592256,193.464718,762085138.5,26317423.21,698211216.1,1214976884,"Agriochoerus_sp.,Anoplotherium_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Dacrytherium_sp.,Dalanistes_ahmedi,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Leptotragulus_sp.,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
179,7,5.297891,100000,100,1689920.731,-46991.38232,1181476.42,3834375.652,93630668.23,3997166.917,82547978.53,169332807.6,359.390099,503.349083,380.167066,120.850888,496045074.5,21176554.64,437330192.5,897106757.2,"Anoplotherium_sp.,Bathygenys_reevesi,Dacrytherium_sp.,Diplobune_sp.,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
180,4,3.685472,100000,100,1689080.174,158205.6385,1145619.127,4122468.134,93817079.44,2920537.347,79948841.28,177406608.3,250.009324,350.154232,264.462798,84.069786,345760219.4,10763558.62,294649216,653827087.6,"Bathygenys_reevesi,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
181,1,11.17477,100000,100,1559272.471,186699.2011,1134230.495,2821761.928,86620358.88,5475719.784,79287167.79,127043894,758.056687,1061.70743,801.881263,254.909147,967962587.8,61189909.17,886015864.1,1419686295,Bathygenys_reevesi
182,3,2.401255,100000,100,1684623.006,230917.7952,1129381.528,3883081.871,93702071.8,5993393.094,78803886.37,182643066.6,162.892606,228.141633,172.309711,54.775343,225002568.4,14391665.13,189228226.2,438572576.9,"Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
183,1,4.228188,100000,100,1598130.229,116378.5764,1123587.704,3427307.054,88931563.88,9572203.161,78274106.96,156128547.9,286.825249,401.717316,303.407116,96.449752,376019371.2,40473074.54,330957639.7,660140852.7,Leptotragulus_sp.
184,2,2.793274,100000,100,1699938.76,1494485.745,1125980.063,4797627.306,94045648.9,6233654.504,78413199.25,183793711.3,189.485782,265.387096,200.440285,63.71774,262695265.9,17412305.05,219029550.7,513386195,"Eotylopus_sp.,Protylopus_sp."
185,1,5.646533,100000,100,1636416.019,1276519.826,1118915.513,4292216.41,90133227.64,1908931.663,77922506.57,166236512.7,383.040734,536.473327,405.184985,128.803806,508940244.3,10778845.63,439992004.8,938659954.8,Eotylopus_sp.
186,1,2.788842,100000,100,1671449.736,62419.22555,1124858.782,3760731.118,92849158.85,8002033.599,78297260.31,174347449,189.185131,264.966015,200.122253,63.616641,258941633.9,22316407.39,218358688,486227488.4,Protylopus_sp.
187,3,7.445973,100000,100,2361421.385,944862.9332,1523080.96,4642250.131,131669512.3,97829130.62,101433763.9,212608416.5,505.108349,707.436919,534.309542,169.851068,980407633.8,728433065.2,755273067.1,1583076529,"Anoplotherium_sp.,Dacrytherium_sp.,Diplobune_sp."
188,2,4.019251,100000,100,2491800.939,1304614.348,1532040.057,6471651.042,138511000.2,92122102.31,101990633.1,298843757.6,272.651705,381.866352,288.414175,91.683663,556710476.1,370261851.8,409925953.9,1201128071,"Dacrytherium_sp.,Diplobune_sp."
189,1,6.121257,100000,100,2399021.201,1225774.756,1529342.714,4794592.144,132912164.2,82015661.72,101794708.9,214129576.8,415.244323,581.576537,439.25032,139.632798,813589515.5,502038943.4,623111574.5,1310742171,Diplobune_sp.
190,1,3.263616,100000,100,2596511.32,1101078.686,1549699.184,5906130.134,144113858.5,80525210.75,102861133.2,276569433.3,221.392112,310.073975,234.191175,74.446773,470332294.3,262803366.2,335699240.2,902616427.6,Dacrytherium_sp.
191,1,8.896481,100000,100,3044044.399,1176860.56,1683743.992,6165700.884,169161100.8,97797143.37,110262644.6,283846019.7,603.505657,845.248715,638.395369,202.938797,1504938519,870050427.8,980949523,2525230721,Anoplotherium_sp.
