Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
83,1,2.989052,65957,65.957,5.842446,0.392206,1,18.509822,0.003239,0.001945,0.002156,0.005876,0.229394,0.012291,0.004914,0.935846,0.009681,0.005813,0.006444,0.017563,Vulpavus_profectus
84,1,6.536776,62886,62.886,4.628335,1.331765,1,12.130336,0.002535,0.001827,0.002094,0.003392,0.501664,0.02688,0.010746,2.046607,0.01657,0.011944,0.013688,0.022173,Oodectes_herpestoides
85,1,9.317673,62074,62.074,4.584266,1.432916,1,13.878447,0.002452,0.001986,0.002079,0.00304,0.715084,0.038316,0.015318,2.917281,0.022848,0.018505,0.019371,0.028327,Viverravus_minutus
86,3,3.982684,62294,62.294,4.795135,0.576922,1,15.713246,0.002579,0.001915,0.00208,0.003796,0.305651,0.016377,0.006548,1.246943,0.01027,0.007626,0.008284,0.01512,"Cynohyaenodon_cayluxi,Hyaenodon_horridus,Sinopa_lania"
87,2,7.494947,63283,63.283,5.173281,0.462178,1,17.407008,0.002838,0.001704,0.002098,0.005328,0.575199,0.03082,0.012322,2.346602,0.021269,0.012769,0.015724,0.039934,"Cynohyaenodon_cayluxi,Sinopa_lania"
88,1,12.37647,62732,62.732,4.737763,2.644983,1,18.929677,0.002575,0.001917,0.002083,0.004506,0.94983,0.050894,0.020347,3.874964,0.031873,0.023723,0.025781,0.055768,Cynohyaenodon_cayluxi
89,1,2.248798,63592,63.592,5.432976,0.670077,1,18.281357,0.003001,0.001845,0.002103,0.005619,0.172584,0.009247,0.003697,0.704079,0.006748,0.004148,0.00473,0.012636,Sinopa_lania
90,1,22.197855,62121,62.121,4.511578,0.415551,1,11.827499,0.002481,0.001913,0.002079,0.00332,1.703571,0.091281,0.036493,6.949953,0.055072,0.042457,0.046149,0.073705,Hyaenodon_horridus
91,35,1.12273,62447,62.447,4.850336,0.61807,1,15.681081,0.002652,0.001876,0.002096,0.004116,0.086164,0.004617,0.001846,0.351517,0.002978,0.002106,0.002353,0.004621,"Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mouillacitherium_elegans,Pantolambda_bathmodon,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Robiacina_lavergnensis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Xenicohippus_sp."
92,2,21.766112,71650,71.65,11.596025,7.27509,1.862302,55.839654,0.006351,0.002949,0.00237,0.017424,1.670437,0.089506,0.035783,6.814778,0.138245,0.064199,0.051585,0.379263,"Tetheopsis_ingens,Uintatherium_anceps"
93,1,8.541614,80474,80.474,21.166725,3.083796,4.65864,72.464313,0.011892,0.00315,0.00314,0.021637,0.655525,0.035124,0.014042,2.674304,0.101574,0.026905,0.026821,0.184813,Uintatherium_anceps
94,1,8.464146,81384,81.384,22.61627,8.696727,5.096556,83.401891,0.012495,0.002869,0.003531,0.020876,0.64958,0.034806,0.013915,2.65005,0.105759,0.024287,0.029887,0.176696,Tetheopsis_ingens
95,8,5.561542,62584,62.584,4.548502,1.668251,1,14.795254,0.00246,0.00196,0.002099,0.003121,0.42682,0.02287,0.009143,1.74127,0.013682,0.010901,0.011672,0.017356,"Alcidedorbignya_inopinata,Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii"
96,2,12.48521,63419,63.419,4.86456,0.483285,1,14.349604,0.002659,0.00185,0.002113,0.003943,0.958176,0.051341,0.020526,3.909009,0.033199,0.023098,0.02638,0.049231,"Trogosus_grangeri,Trogosus_hillsii"
97,1,7.673527,64181,64.181,5.526454,0.640053,1,19.740915,0.003017,0.002059,0.002136,0.005135,0.588904,0.031555,0.012615,2.402514,0.023148,0.015797,0.016388,0.039405,Trogosus_grangeri
98,1,7.665186,63619,63.619,4.941179,0.809444,1,15.67877,0.002712,0.002189,0.002116,0.004385,0.588264,0.03152,0.012602,2.399902,0.020789,0.016781,0.01622,0.033611,Trogosus_hillsii
99,6,2.27773,63798,63.798,5.028298,1.803569,1,19.775778,0.002704,0.002085,0.00212,0.00447,0.174804,0.009366,0.003745,0.713137,0.006159,0.004749,0.004828,0.010181,"Alcidedorbignya_inopinata,Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
100,1,3.671445,63469,63.469,4.60103,0.423291,1,13.0838,0.002519,0.001923,0.002114,0.003122,0.281765,0.015098,0.006036,1.149497,0.009247,0.00706,0.007761,0.011464,Alcidedorbignya_inopinata
101,5,1.828288,65619,65.619,5.504829,3.637758,1,25.342596,0.003002,0.002042,0.002156,0.005797,0.140312,0.007518,0.003006,0.572421,0.005489,0.003733,0.003942,0.010598,"Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
102,3,1.579494,68290,68.29,6.500857,0.886063,1,22.035963,0.003642,0.001962,0.002224,0.007672,0.121218,0.006495,0.002597,0.494526,0.005752,0.003098,0.003513,0.012117,"Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
103,2,1.242842,72281,72.281,9.322849,4.351529,1.736935,43.721165,0.00517,0.001752,0.002364,0.015836,0.095382,0.005111,0.002043,0.389123,0.006425,0.002178,0.002938,0.019682,"Leptolambda_schmidti,Pantolambda_bathmodon"
104,1,1.064755,74524,74.524,11.8634,16.295521,2.195716,83.689187,0.006541,0.001999,0.002466,0.014318,0.081714,0.004378,0.00175,0.333365,0.006964,0.002129,0.002626,0.015245,Pantolambda_bathmodon
105,1,6.687779,75779,75.779,11.902064,5.011585,2.430436,48.776289,0.006673,0.0024,0.002539,0.014391,0.513253,0.027501,0.010995,2.093885,0.044628,0.016049,0.016983,0.096246,Leptolambda_schmidti
106,1,4.425082,67918,67.918,6.07753,0.851022,1,20.960193,0.003361,0.002246,0.002212,0.006162,0.339602,0.018197,0.007275,1.385454,0.014873,0.009941,0.009788,0.027265,Titanoides_primaevus
107,2,6.602214,65915,65.915,5.29863,0.457333,1,17.76452,0.002904,0.001909,0.002154,0.004887,0.506686,0.027149,0.010854,2.067095,0.019171,0.012602,0.01422,0.032268,"Coryphodon_elephantopus,Coryphodon_hamatus"
108,1,5.850662,66205,66.205,5.597698,1.041412,1,19.898294,0.003073,0.001983,0.002166,0.0053,0.449008,0.024059,0.009618,1.831791,0.017981,0.011605,0.012673,0.031006,Coryphodon_elephantopus
109,1,4.897539,65936,65.936,5.33354,0.374049,1,16.488114,0.00294,0.001774,0.002157,0.005129,0.375861,0.020139,0.008052,1.533376,0.014399,0.008687,0.010564,0.025117,Coryphodon_hamatus
110,25,1.383618,63384,63.384,5.038221,0.412726,1,16.111769,0.002765,0.00192,0.002104,0.00449,0.106186,0.00569,0.002275,0.433199,0.003826,0.002656,0.002911,0.006213,"Agriochoerus_sp.,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mouillacitherium_elegans,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Robiacina_lavergnensis,Tapirulus_hyracinus,Tetraclaenodon_pliciferus,Xenicohippus_sp."
111,2,11.98925,63001,63.001,4.502281,0.727838,1,13.304669,0.002447,0.001896,0.002089,0.003809,0.920113,0.049302,0.01971,3.753729,0.029334,0.022727,0.025042,0.045662,"Hyrachyus_modestus,Xenicohippus_sp."
112,1,13.62629,63068,63.068,4.518003,0.561693,1,13.667713,0.002441,0.001941,0.002087,0.003574,1.045748,0.056033,0.022402,4.266271,0.033258,0.026445,0.028438,0.048698,Hyrachyus_modestus
113,1,8.725423,63089,63.089,4.522226,0.368383,1,12.176273,0.002472,0.001934,0.002088,0.003249,0.669631,0.03588,0.014345,2.731853,0.021571,0.016876,0.01822,0.028348,Xenicohippus_sp.
114,4,6.165891,63465,63.465,4.700136,2.073686,1,14.986338,0.002589,0.001936,0.002112,0.003376,0.4732,0.025355,0.010137,1.930486,0.015965,0.01194,0.013022,0.020815,"Meniscotherium_chamense,Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
115,3,2.011211,66096,66.096,6.630346,2.225218,1,27.439235,0.003683,0.002025,0.002166,0.007886,0.15435,0.00827,0.003306,0.629692,0.007407,0.004072,0.004357,0.015861,"Phenacodus_primaevus,Phenacodus_wortmani,Tetraclaenodon_pliciferus"
116,1,2.917035,67348,67.348,7.765009,5.227811,1,36.199201,0.004213,0.002282,0.002207,0.008436,0.223867,0.011995,0.004796,0.913298,0.01229,0.006657,0.006438,0.024608,Tetraclaenodon_pliciferus
117,2,6.582492,65267,65.267,5.539526,10.883691,1,42.822956,0.003037,0.002874,0.002137,0.012311,0.505172,0.027068,0.010822,2.06092,0.01999,0.018917,0.014069,0.08104,"Phenacodus_primaevus,Phenacodus_wortmani"
118,1,5.596397,65161,65.161,5.385639,10.897916,1,41.132601,0.002939,0.002877,0.002134,0.011215,0.429495,0.023013,0.0092,1.752183,0.016447,0.016101,0.011943,0.062762,Phenacodus_primaevus
119,1,5.594503,65403,65.403,5.612672,10.875596,1,42.900761,0.003072,0.0029,0.002141,0.011721,0.429349,0.023005,0.009197,1.75159,0.017185,0.016225,0.011976,0.065572,Phenacodus_wortmani
120,1,16.68029,64229,64.229,5.290809,1.939862,1,19.60847,0.002895,0.001896,0.002132,0.004593,1.280127,0.068592,0.027422,5.222452,0.048293,0.031623,0.035564,0.076614,Meniscotherium_chamense
121,1,17.675648,62137,62.137,4.313938,0.899002,1,11.825217,0.002327,0.001981,0.002086,0.002408,1.356515,0.072685,0.029059,5.53409,0.041125,0.035013,0.036871,0.042554,Pleuraspidotherium_aumonieri
