Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
191,1,30.073914,100000,100,110783.6512,54502.59508,74959.68077,164068.8423,6056052.419,4234891.108,4786636.007,7985026.146,1991.484649,2827.339054,2088.975177,685.743455,182129199.6,127359751,143952879.6,240140989.6,Tapirulus_hyracinus
192,19,8.481154,100000,100,278984.399,34812.6973,88580.0812,865406.8719,15369260.92,6118823.082,5379901.932,45106087.75,561.619216,797.338781,589.112551,193.386729,130349068.7,51894680.86,45627776.79,382551676.6,"Agriochoerus_sp.,Anoplotherium_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Dacrytherium_sp.,Dalanistes_ahmedi,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Leptotragulus_sp.,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
193,7,5.297891,100000,100,306969.3177,57326.38696,92170.94878,932438.8208,16919703.1,3757798.053,5533624.306,47697320.04,350.824592,498.070658,367.998751,120.80217,89638742.79,19908404.48,29316538.41,252695202.5,"Anoplotherium_sp.,Bathygenys_reevesi,Dacrytherium_sp.,Diplobune_sp.,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
194,4,3.685472,100000,100,317572.1068,90399.12197,92539.63524,1106923.554,17403438.09,3835425.875,5551167.981,52089359.72,244.050738,346.482301,255.997923,84.035896,64139883.8,14135354.67,20458674.16,191973876.7,"Bathygenys_reevesi,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
195,1,11.17477,100000,100,298367.9777,201235.0089,91716.35551,1203502.43,16174229.15,5197177.95,5514070.289,39826566.01,739.989577,1050.573718,776.2148,254.806388,180743290.7,58077268.24,61618467.25,445052715,Bathygenys_reevesi
196,3,2.401255,100000,100,323301.1803,154086.4471,93523.75401,1182417.151,17828369.8,13702067.96,5588814.217,69295783.45,159.010313,225.7492,166.794455,54.753262,42810462.11,32902159.19,13420168.08,166396846.5,"Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
197,1,4.228188,100000,100,304787.7103,126134.2981,92943.9006,1031902.425,16769748.14,5199838.092,5565659.087,48004842.18,279.989212,397.504663,293.695718,96.410871,70905647.86,21985893.02,23532652.97,202973497.6,Leptotragulus_sp.
198,2,2.793274,100000,100,327525.6968,78822.15681,94278.99823,1189523.611,17970412.83,4566697.304,5629690.544,58101813.77,184.969681,262.604085,194.02463,63.692054,50196286.94,12756036.84,15725268.22,162294285.8,"Eotylopus_sp.,Protylopus_sp."
199,1,5.646533,100000,100,314154.1001,96191.6801,94794.25034,923807.3664,17249675.63,4173468.052,5652894.225,43858755.78,373.91155,530.84754,392.215901,128.751883,97400862.71,23565625.08,31919253.79,247649911.9,Eotylopus_sp.
200,1,2.788842,100000,100,329511.8125,137979.8867,95678.58023,1152968.823,18219551.66,9587705.349,5684541.683,63726529.77,184.676196,262.187419,193.716778,63.590996,50811450.89,26738595.36,15853288.6,177723222.7,Protylopus_sp.
201,3,7.445973,100000,100,2140742.63,957753.5555,1324088.619,4421510.751,115334121.3,69937092.98,84884122.32,184874948.8,493.069872,700.018303,517.207463,169.782598,858774753.1,520749706,632044882.9,1376573877,"Anoplotherium_sp.,Dacrytherium_sp.,Diplobune_sp."
202,2,4.019251,100000,100,2158689.324,1032954.963,1329068.266,4900455.983,117198756.7,99874264.75,85027737.51,268620308.7,266.153473,377.861868,279.182669,91.646703,471051220.1,401419738.5,341747819,1079652444,"Dacrytherium_sp.,Diplobune_sp."
203,1,6.121257,100000,100,2132289.507,901738.5235,1340649.084,4607749.006,114819613.4,58427597.32,85551973.44,196449072.9,405.347616,575.47777,425.190879,139.576509,702840362.4,357650339.1,523685616.3,1202515263,Diplobune_sp.
204,1,3.263616,100000,100,2303479.781,4240875.205,1344909.925,15172145.97,123245385,101752201.5,85854126.77,434652899,216.115573,306.82235,226.695229,74.416762,402225610.5,332080112.7,280194901.8,1418540156,Dacrytherium_sp.
205,1,8.896481,100000,100,3072056.148,940390.5652,1608338.221,6148779.863,165658534.9,63700499.53,99800065.38,267607237.9,589.122033,836.384921,617.961732,202.856988,1473778008,566710283.8,887869385.4,2380762707,Anoplotherium_sp.
